method,global_bias,global_RMSE,global_MAE,fortleza_N,fortleza_RMSE,fortleza_MAE,fortleza_RMSE_bc_global,fortleza_MAE_bc_global,fortleza_RMSE_bc_local,fortleza_MAE_bc_local,matera_N,matera_RMSE,matera_MAE,matera_RMSE_bc_global,matera_MAE_bc_global,matera_RMSE_bc_local,matera_MAE_bc_local,kokee_N,kokee_RMSE,kokee_MAE,kokee_RMSE_bc_global,kokee_MAE_bc_global,kokee_RMSE_bc_local,kokee_MAE_bc_local,onsala60_N,onsala60_RMSE,onsala60_MAE,onsala60_RMSE_bc_global,onsala60_MAE_bc_global,onsala60_RMSE_bc_local,onsala60_MAE_bc_local,wettzell_N,wettzell_RMSE,wettzell_MAE,wettzell_RMSE_bc_global,wettzell_MAE_bc_global,wettzell_RMSE_bc_local,wettzell_MAE_bc_local,ishioka_N,ishioka_RMSE,ishioka_MAE,ishioka_RMSE_bc_global,ishioka_MAE_bc_global,ishioka_RMSE_bc_local,ishioka_MAE_bc_local,hobart12_N,hobart12_RMSE,hobart12_MAE,hobart12_RMSE_bc_global,hobart12_MAE_bc_global,hobart12_RMSE_bc_local,hobart12_MAE_bc_local,westford_N,westford_RMSE,westford_MAE,westford_RMSE_bc_global,westford_MAE_bc_global,westford_RMSE_bc_local,westford_MAE_bc_local,wettz13s_N,wettz13s_RMSE,wettz13s_MAE,wettz13s_RMSE_bc_global,wettz13s_MAE_bc_global,wettz13s_RMSE_bc_local,wettz13s_MAE_bc_local,sejong_N,sejong_RMSE,sejong_MAE,sejong_RMSE_bc_global,sejong_MAE_bc_global,sejong_RMSE_bc_local,sejong_MAE_bc_local,hobart26_N,hobart26_RMSE,hobart26_MAE,hobart26_RMSE_bc_global,hobart26_MAE_bc_global,hobart26_RMSE_bc_local,hobart26_MAE_bc_local,raegyeb_N,raegyeb_RMSE,raegyeb_MAE,raegyeb_RMSE_bc_global,raegyeb_MAE_bc_global,raegyeb_RMSE_bc_local,raegyeb_MAE_bc_local,yebes40m_N,yebes40m_RMSE,yebes40m_MAE,yebes40m_RMSE_bc_global,yebes40m_MAE_bc_global,yebes40m_RMSE_bc_local,yebes40m_MAE_bc_local,onsa13ne_N,onsa13ne_RMSE,onsa13ne_MAE,onsa13ne_RMSE_bc_global,onsa13ne_MAE_bc_global,onsa13ne_RMSE_bc_local,onsa13ne_MAE_bc_local,onsa13sw_N,onsa13sw_RMSE,onsa13sw_MAE,onsa13sw_RMSE_bc_global,onsa13sw_MAE_bc_global,onsa13sw_RMSE_bc_local,onsa13sw_MAE_bc_local,wark12m_N,wark12m_RMSE,wark12m_MAE,wark12m_RMSE_bc_global,wark12m_MAE_bc_global,wark12m_RMSE_bc_local,wark12m_MAE_bc_local,raegsmar_N,raegsmar_RMSE,raegsmar_MAE,raegsmar_RMSE_bc_global,raegsmar_MAE_bc_global,raegsmar_RMSE_bc_local,raegsmar_MAE_bc_local,kokee12m_N,kokee12m_RMSE,kokee12m_MAE,kokee12m_RMSE_bc_global,kokee12m_MAE_bc_global,kokee12m_RMSE_bc_local,kokee12m_MAE_bc_local
GNSS_2023_247_SW1_LW1,2.049821744938468,3.7398667944002617,2.9407078037854255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,2.059540760572597,1.894287867471591,0.8231478638902263,0.7462491339535821,0.80832024570085,0.7408641570735249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_361_SW1_LW100,1.340047402806959,4.416197102134057,3.4120745465543614,313.0,7.0158828862912666,5.853943535992368,8.063455301431082,6.759370959725057,4.683142853666483,4.011219111933274,,,,,,,,291.0,2.942248849309798,2.8054052944698795,4.239257895570751,4.145452699058784,0.8868649418176365,0.7606489162552449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_361_SW1_LW1000,1.8626345433197493,4.483378705958636,3.438309489653441,313.0,8.828092398961177,7.032083619253186,10.237029840862956,8.257396690287347,6.20526826010167,5.378669232185077,,,,,,,,291.0,3.250039778448778,2.864814912810551,4.9000035299486235,4.541063501692783,1.8408630766851324,1.509591726258781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_361_SW1_LW1,1.6380789628698709,4.365193442398351,3.401866559071645,313.0,7.995898819032015,6.506499524254068,9.329167093635986,7.869664426052961,5.010163718113116,4.239791509688122,,,,,,,,291.0,2.687237211974918,2.4766541335434544,4.244815255502014,4.114733091844205,1.0427982241185751,0.9234285361075472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_052_SW1_LW100,0.7505011151462158,7.305095210288678,4.654379216190058,,,,,,,,,,,,,,,,,,,,,,486.0,2.5278063347432886,2.32471043959495,1.9514555637572413,1.7372460009170967,1.4142145993332949,0.9990450432973095,143.0,2.9143814228310716,2.4448909789099953,2.321009307238984,1.8830144173820533,1.5862304936507137,1.228580963961184,563.0,3.6702515689444977,2.840611340841629,3.5829742204842536,2.436190767867493,3.5826725218953754,2.4143087179766805,625.0,2.0945680145971273,1.761496410726707,1.596241584195693,1.3000502249658197,1.3510538699438195,1.0876416249876903,,,,,,,,,,,,,,,438.0,3.3867744391234904,2.8789327721439686,2.79457992278777,2.294532010498898,1.8845850378192848,1.4771602962439763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_052_SW1_LW1000,2.280682432700666,6.806565637581624,4.776104255466572,,,,,,,,,,,,,,,,,,,,,,486.0,2.5545995854625434,2.333228750095588,1.4584651137156321,1.0090951167295508,1.447810686731956,1.0308266169653657,143.0,2.9844030624072904,2.463193071927432,1.696908896468507,1.23856659880974,1.6872271441596793,1.300920406706787,563.0,3.7613796468536593,2.7891206621188336,4.085649214212294,2.5299648886472004,3.716003177973317,2.4955490020510753,625.0,2.9319641530063003,2.4539948176266217,1.7660929532255334,1.4321670866710527,1.7650574855590753,1.4371008545872523,,,,,,,,,,,,,,,438.0,3.18538424195397,2.6769366745346965,1.9765212530142293,1.7506425067761622,1.9633641592607955,1.722412539778742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_052_SW1_LW1,1.39070122710111,6.13544881190881,4.414691152636594,,,,,,,,,,,,,,,,,,,,,,486.0,2.6039054491792166,2.393518420788994,1.6651760961247977,1.4013512813981046,1.4889863852239635,1.0491994915358944,143.0,2.897999359352835,2.4041763882104727,1.9093108934668537,1.5488087458354796,1.6181273686520137,1.2150805357825605,563.0,3.654538831469997,2.8120232186385183,3.6012895909887748,2.1864374214264344,3.558041829240435,2.367914757967221,625.0,2.3755755232285583,2.0874406479504946,1.5245622024111192,1.2904682336256164,1.4409471111888525,1.1667211142073333,,,,,,,,,,,,,,,438.0,3.322279797031633,2.853343943364442,2.2465322235954694,1.8118586057351793,1.708735932867498,1.3673006964261878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_124_SW1_LW100,2.3029595560154137,3.922850358600881,3.262035054986461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.1611611175835597,3.1611587895932467,0.8582078060196324,0.8581992309560362,0.0038364436003649406,0.0032351684570312003,254.0,2.509391676985595,2.392318349152807,0.7627873217835838,0.6133773500274895,0.7575351508883018,0.6311561573534515,154.0,3.703742666411242,3.6425110426182528,1.4980725021289714,1.3580557971643024,0.6706884846179652,0.5649618287409134,,,,,,,,,,,,,,,,,,,,,,105.0,4.6633495083901355,4.62944814672787,2.393237899724237,2.32648858809066,0.5612829002921841,0.4564690234913074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_124_SW1_LW1000,2.4891442192140216,3.96187644297277,3.2259765488730956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.2136436303221982,3.2134216680112155,0.7252615973848588,0.724277445717304,0.03776991218489595,0.0322167968749999,254.0,2.7784620847114336,2.6834378655179787,0.7461653957941224,0.5751919097009366,0.7204254146567278,0.5783149998037828,154.0,3.631157947844469,3.5124119689852815,1.3767160505136211,1.1654084695391216,0.9210158534590964,0.8035312746069792,,,,,,,,,,,,,,,,,,,,,,105.0,4.611481606893408,4.579977735699689,2.158969970145974,2.0908335134057774,0.5381138831245297,0.436332421488474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_124_SW1_LW1,2.2903543421173933,3.8835022766332155,3.226272820182312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.020698486682323,4.020662726360825,1.7303914703813306,1.7303083768814738,0.016957643181241436,0.01498352050781242,254.0,2.488263630264966,2.32844057981025,0.8782203145755124,0.7753789217002106,0.87739407337427,0.7826339036292479,154.0,3.752969947555643,3.5924446272526125,1.6954539565707143,1.4160679405391259,1.085875235641572,0.8661457440538202,,,,,,,,,,,,,,,,,,,,,,105.0,4.680660489023464,4.647884633108311,2.4215078131297947,2.35753028362896,0.552947602238222,0.410518171571608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_020_SW1_LW100,1.3921560736248455,5.2417177560752,3.9705971580553547,,,,,,,,,,,,,,,340.0,2.694540225354727,2.5476703921795623,1.4509086629096382,1.3128265213512709,0.8774523342417746,0.6254330095246526,,,,,,,,204.0,3.774470824703246,2.622087693783208,3.0516164121525398,2.3920900320862546,2.8555900174408295,2.5619794652975654,131.0,4.215344859360588,3.8531727955307464,2.9964637517379056,2.4610167257374953,1.7094419238802776,1.5264168292456233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_020_SW1_LW1000,1.6116166102810918,4.8429415366895805,3.7545628945887155,,,,,,,,,,,,,,,340.0,2.6257024615409037,2.5617877193367513,1.11102755929964,0.9984328957209561,0.575809949199705,0.4579261812702505,,,,,,,,204.0,3.6013656205119475,2.507551473389305,2.7904513129253634,2.289636708966938,2.672635251579396,2.4358093867737676,131.0,3.6602971373174626,3.507637866648351,2.1654441441361665,1.896021258178453,1.0460648784415867,0.9688735900426909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_020_SW1_LW1,1.1301651851728367,5.139271492236055,3.8410092008918886,,,,,,,,,,,,,,,340.0,2.7191363295665445,2.5733546289584948,1.6894804274931645,1.488498949454516,0.8783782399322662,0.6923129033302207,,,,,,,,204.0,3.8724875513339465,2.6789706311664583,3.2299174289751997,2.441552969941273,2.8841378558519577,2.525595952384645,131.0,4.148957519566988,3.8027323057399247,3.145741652761477,2.6725671246696767,1.6592394372282049,1.4958544040906316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_131_SW1_LW100,2.8009171212275485,4.208467673209379,3.4310175683655673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_131_SW1_LW1000,2.979521801812633,4.05726372681649,3.3545100465995663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_131_SW1_LW1,2.8650123082312566,4.090769751167965,3.3363543896407304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_010_SW1_LW100,-1.1811189567158367,7.421119443950714,4.478749506423698,,,,,,,,,,,,,,,,,,,,,,416.0,1.3302280785493545,0.8486762733893254,2.1470880475519816,1.7930125959426764,1.1811405143891587,0.9149475582764376,157.0,1.8093228031185298,1.0796101510555411,2.6633564441889916,2.2075932758612367,1.4899662671266367,1.2204066564525164,131.0,2.348420519488398,2.3354519950536443,3.525197040037652,3.5165709513581715,0.24646077812525874,0.22626079891639803,134.0,3.730464249129675,3.6984477205483928,4.903877947732639,4.879566676852919,0.4876965987220235,0.3830439453259594,,,,,,,,,,,,,,,237.0,4.349823326235596,4.146256851939575,5.4872989794134535,5.327375808244102,1.3151110550852472,0.9275242894992738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_010_SW1_LW1000,-0.23711392559482175,5.856814900423397,3.7613793631689805,,,,,,,,,,,,,,,,,,,,,,416.0,1.305426933604813,0.8487068704674601,1.4507565378570844,1.0082797301232411,1.0848654176189045,0.8021586006126024,157.0,1.7944548499808286,1.1054325378796481,1.946340065817419,1.3175616474045653,1.4334082936906973,1.160092601029282,131.0,2.70872156867131,2.685586560683676,2.9439727394749364,2.922700485700027,0.35326670046918657,0.28409319978988357,134.0,3.6187430336292823,3.575238094621023,3.853180716219298,3.8123520196373737,0.5594405332214493,0.4703557277574755,,,,,,,,,,,,,,,237.0,4.129728254576344,3.9462486567787614,4.35686808226752,4.183362581795113,1.2172826276251525,0.9454263604837292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_010_SW1_LW1,-0.7495191683564636,6.524835559702717,3.9448561275011786,,,,,,,,,,,,,,,,,,,,,,416.0,1.3953437626963663,0.9436354660369095,1.9211096549143591,1.5638430852666085,1.1512381991617273,0.8708787021853965,157.0,1.8230394905856169,1.1256394298970767,2.3402589189836376,1.8112397445886919,1.481965720084225,1.1944778002983873,131.0,2.276897875671003,2.2617338585501483,3.0226592037931375,3.0112530237348665,0.26234307561471043,0.2354651634756554,134.0,3.500867772006266,3.4384927698456687,4.239373373123455,4.188011935030386,0.6579077661733295,0.5208540086334683,,,,,,,,,,,,,,,237.0,4.324612287189399,4.094218333251228,5.039984189254325,4.843737498435946,1.3927123443766332,1.0311095035151174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_193_SW1_LW100,1.4293117673918077,3.7200286450640774,2.8419273504537186,,,,,,,,7.0,2.0456125035152883,2.0444544712611643,0.6189805953200055,0.6151427053167345,0.0688217224306208,0.0592404579629703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,1.1308672597768372,1.0825625499830713,0.47660686459506635,0.3625001257893682,0.32698483850069104,0.241237459246253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_193_SW1_LW1000,1.5149028041230477,3.6777232376751847,2.8595203574397674,,,,,,,,7.0,1.4393490863546348,1.436463661411834,0.12021081588656836,0.09857203729424548,0.09109303943348056,0.07810911840322061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,1.041535813804088,0.992949329963853,0.6093307018199184,0.5252748212819452,0.31440178046709494,0.2530255013523557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_193_SW1_LW1,1.4293104252239175,3.720026496322002,2.8419262659695232,,,,,,,,7.0,2.045606663956747,2.044448749215266,0.6189758424798187,0.6151383243768953,0.06881813319457854,0.05922192943339444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,1.1308654753130085,1.082560779572289,0.4766069641527578,0.3624996698889547,0.32698452835991293,0.24123833023117514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_030_SW1_LW100,1.1994726431306606,5.7936600420130615,3.918948623505631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,1.314526740039961,1.23635680810243,1.3615912367738758,1.0471389613880302,1.1952052024745103,1.1060625316090342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_030_SW1_LW1000,1.9846705369910669,5.268723446385531,3.846431420686422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,2.791953835624207,2.6789767917510114,1.0488807095140962,0.9881392878723945,0.7861867268761169,0.5956203854832264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_030_SW1_LW1,1.5607821786850653,5.208532287507678,3.613566259715607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,2.020654514319954,1.7056445722153564,1.445596264652354,1.340079870327762,1.438621420796128,1.3597154017658646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_230_SW1_LW100,1.7386254212923287,5.405285180475808,3.7946629499108657,376.0,3.501355412783557,2.675348306738865,2.622168795751928,1.6828966043838163,2.5327430213051008,1.710503054942944,,,,,,,,337.0,3.5156662236292755,2.3127271293945695,3.5279381799955933,2.8136565457555336,3.4127416946730667,2.464415054748728,,,,,,,,59.0,6.015202438472442,6.008210293460236,4.279418705724747,4.269584876020567,0.2899473148061681,0.25372732795053365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_230_SW1_LW1000,2.082439172385407,5.257957014612234,3.7614215865420633,376.0,7.850778051262515,5.082006316023012,8.45204647370795,4.790374331748773,7.7403117936995685,5.7567139673925105,,,,,,,,337.0,4.155752173771715,2.4599681315876607,4.274169061491747,3.4519119092480652,4.077721558839,2.7961070209661574,,,,,,,,59.0,5.924957301346998,5.923268267806849,3.843433383253788,3.8408290929345066,0.14146395434013898,0.10392715058233057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_230_SW1_LW1,1.8572585469247862,5.077373697721475,3.672516685526335,376.0,3.183847725712574,2.6254499594489427,2.7990348611373954,2.218544612375904,2.7819464471995285,2.220816053085915,,,,,,,,337.0,4.099338709608706,2.538930720468751,4.0210382700936815,3.0672353841152717,3.949051837277903,2.769838598985063,,,,,,,,59.0,6.006689178494014,6.002154138271626,4.151459987571824,4.144895588666132,0.2333679229583421,0.19268267313983733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_244_SW1_LW100,2.3690142816012747,4.768131900293811,3.6460072906230985,,,,,,,,384.0,6.827060975967254,6.65615824222634,4.547958043277047,4.287143960656217,1.5179983610061327,1.306669751376175,256.0,5.119537845575019,4.388000741812458,4.948550652345198,4.631864850321055,4.879942387242579,4.486421246326508,,,,,,,,129.0,4.0705451934904495,3.447869720776962,2.417738947757548,1.8860828377581365,2.1636849495242125,2.002671853837425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_244_SW1_LW1000,2.589804120305169,4.917581207429305,3.6565994387256753,,,,,,,,384.0,6.458368959020837,6.262078045408624,3.9978123976149447,3.672273928027234,1.5801608032270575,1.3127108986317713,256.0,7.559568486266455,5.77035190466517,5.848475857362792,4.364039343772004,4.937587985178126,4.684529338200237,,,,,,,,129.0,3.6866604388550943,3.283909241750345,1.8136116472500805,1.5203938773741563,1.6755313435939982,1.5746628360477277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_244_SW1_LW1,2.3821936806758615,4.769338106174463,3.5513646406346524,,,,,,,,384.0,6.659400233771719,6.44560919563045,4.394664857573757,4.063415514026439,1.6738379762578617,1.4623688046067924,256.0,4.942541237707616,4.16488366482791,4.714972818319443,4.336956997751306,4.658148217927574,4.222180517984973,,,,,,,,129.0,4.006440300382154,3.4495961226456786,2.3002605161798204,1.8341713163273998,2.0376090084101373,1.8663161472076624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTEC_Fusion_2023_300_SW1_LW100,0.5635456185197488,6.723038230430107,4.363801591141838,,,,,,,,202.0,2.3119705137024655,2.136779159110123,1.80400838626945,1.615246412083226,0.8828264163595693,0.6732045017343014,,,,,,,,,,,,,,,91.0,1.3569522095186164,1.1173886616333544,1.2163009857590616,1.1855095604573718,1.215664390074014,1.190265779330439,262.0,1.7649011465685815,1.5574456778947152,1.3122453009521158,1.069165407624297,0.9009832346242648,0.7705240640089892,,,,,,,,199.0,2.6266078088588105,2.4245647353390174,2.1175331361059087,1.8614075969073656,1.0102249381739314,0.8841490981318998,91.0,1.3569522095186164,1.1173886616333544,1.2163009857590616,1.1855095604573718,1.215664390074014,1.190265779330439,,,,,,,,,,,,,,,153.0,1.576338524865497,1.2967060217865458,1.5412450188352629,1.3268079344111074,1.530137622247933,1.286253157672975,,,,,,,,317.0,1.1565370551401648,0.9926796645632556,0.9144079423803261,0.8301982752956586,0.8997407278967979,0.8027253788690476,317.0,1.1565370551401648,0.9926796645632556,0.9144079423803261,0.8301982752956586,0.8997407278967979,0.8027253788690476,62.0,1.1142440642097367,0.8848841108263658,1.5699645204191826,1.3670875753735339,0.7719197863990448,0.6614410603204186,,,,,,,,,,,,,,
Fusion_2023_300_SW1_LW1000,1.338497250856818,5.4961600170498555,4.074403726928264,,,,,,,,202.0,2.812361462221009,2.621775647889021,1.637825660593953,1.3311566594553645,1.017678459201135,0.8806607317332871,,,,,,,,,,,,,,,91.0,1.2023000464165468,0.9154203456178268,1.2289887629049743,1.07517266730132,1.0146369469697194,0.9913444789792724,262.0,1.6088954038973313,1.5227261938996464,0.5511711740528222,0.4636531364780419,0.5194702677669373,0.4630141414904027,,,,,,,,199.0,1.9435615203664667,1.825467382807929,0.825978285817272,0.6644389395496203,0.6671583153596905,0.5788462674742036,91.0,1.2023000464165468,0.9154203456178268,1.2289887629049743,1.07517266730132,1.0146369469697194,0.9913444789792724,,,,,,,,,,,,,,,153.0,1.6777294052583367,1.4194402621674536,2.352848839370505,2.022246333835264,1.6414029511311168,1.332936939857782,,,,,,,,317.0,1.188605745299432,0.9608658503823932,1.0417367738360996,0.8680219040315689,0.8866413362278425,0.7235447343575331,317.0,1.188605745299432,0.9608658503823932,1.0417367738360996,0.8680219040315689,0.8866413362278425,0.7235447343575331,62.0,2.089610908515678,1.8515539221966693,3.3338638693293334,3.1900511715384297,0.968618512204804,0.8114479897735708,,,,,,,,,,,,,,
GNSS_2023_300_SW1_LW1,1.1681683183952156,5.129086994767964,3.880496414933601,,,,,,,,202.0,2.7933917997984428,2.568717514622081,1.7794004983449372,1.4378203416711446,1.0976010556003233,0.9547242067587325,,,,,,,,,,,,,,,91.0,1.2603306354285622,0.994839098969532,1.2307185810502015,1.136046258111432,1.0997270624287776,1.0692591913164757,262.0,1.9463792931824535,1.6620468950328504,1.1269021794005205,0.8651772891542414,1.012912864782104,0.9059051204119707,,,,,,,,199.0,2.409390056469318,2.13607241756423,1.4762091382723597,1.1281175222404798,1.1146098291036761,0.9342043010440169,91.0,1.2603306354285622,0.994839098969532,1.2307185810502015,1.136046258111432,1.0997270624287776,1.0692591913164757,,,,,,,,,,,,,,,153.0,1.6300964714461565,1.3308249266381362,1.9014178811277243,1.641306937934381,1.620787013118008,1.323197387628536,,,,,,,,317.0,1.1741622123226116,1.0077549037005185,1.064218514700741,0.8223476700170342,0.950452209756969,0.8356888492172208,317.0,1.1741622123226116,1.0077549037005185,1.064218514700741,0.8223476700170342,0.950452209756969,0.8356888492172208,62.0,1.045372303629087,0.9091140824094948,1.5493470850375672,1.2250071485852057,1.0450881296177323,0.9075416157113655,,,,,,,,,,,,,,
DTEC_Fusion_2023_228_SW1_LW100,2.691900441255915,5.545230790428632,4.160264102514665,,,,,,,,,,,,,,,340.0,5.451220279922517,4.890877295394419,3.260463311589162,2.6400510697643638,2.407305926057988,2.249907594671098,115.0,3.2323449071677244,3.1775437234860533,0.7662368284584063,0.6193576471597413,0.5926799171791732,0.5080438369914911,105.0,3.50569251345978,3.03260547484052,1.7914418633146805,1.4706178768487053,1.7587450164521432,1.389527646028784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusion_2023_228_SW1_LW1000,2.689124697349968,5.74296006765697,4.270186595458028,,,,,,,,,,,,,,,340.0,4.735161187238245,4.012363273634994,2.892584832533195,2.430194328127478,2.599515604839254,2.369778039730228,115.0,3.4244651629182488,3.326529627682088,1.0331734287733094,0.8246517728383713,0.8131188647387171,0.7043215685809701,105.0,3.73324520753546,3.2079023592739806,1.9832665079569998,1.6705703742317726,1.9151046988943903,1.5694788706662417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNSS_2023_228_SW1_LW1,2.6919032656968436,5.545232374093063,4.16026810939493,,,,,,,,,,,,,,,340.0,5.451220063057339,4.8908771270989515,3.2604611809997652,2.640049024169229,2.407305776900634,2.2499076557194537,115.0,3.232372692528578,3.1775693980572144,0.7662620495539317,0.6193678704964003,0.5926938028482784,0.5080352034798699,105.0,3.505701590101182,3.0326087445810335,1.7914541744710937,1.4706258878942786,1.758757470809606,1.3895366975009353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
